Iteration	Durchschnittsdichte
1266	1.0095
1267	1.00997
1268	1.0104
1269	1.01076
1270	1.01106
1271	1.01127
1272	1.01141
1273	1.01146
1274	1.01143
1275	1.01131
1276	1.01113
1277	1.01087
1278	1.01054
1279	1.01016
1280	1.00973
1281	1.00925
1282	1.00874
1283	1.00821
1284	1.00767
1285	1.00713
1286	1.0066
1287	1.00611
1288	1.00565
1289	1.00524
1290	1.00489
1291	1.00461
1292	1.00441
1293	1.00429
1294	1.00424
1295	1.00428
1296	1.00439
1297	1.00458
1298	1.00483
1299	1.00516
1300	1.00553
1301	1.00596
1302	1.00643
1303	1.00694
1304	1.00747
1305	1.00801
1306	1.00855
1307	1.00908
1308	1.00957
1309	1.01003
1310	1.01044
1311	1.01078
1312	1.01105
1313	1.01125
1314	1.01136
1315	1.01139
1316	1.01134
1317	1.01122
1318	1.01102
1319	1.01075
1320	1.01042
1321	1.01003
1322	1.0096
1323	1.00912
1324	1.00862
1325	1.00809
1326	1.00756
1327	1.00704
1328	1.00653
1329	1.00605
1330	1.00561
1331	1.00522
1332	1.0049
1333	1.00464
1334	1.00446
1335	1.00436
1336	1.00433
1337	1.00438
1338	1.00451
1339	1.00471
1340	1.00498
1341	1.00531
1342	1.00569
1343	1.00613
1344	1.0066
1345	1.0071
1346	1.00762
1347	1.00815
1348	1.00868
1349	1.00919
1350	1.00966
1351	1.0101
1352	1.01049
1353	1.01081
1354	1.01106
1355	1.01123
1356	1.01133
1357	1.01134
1358	1.01128
1359	1.01114
1360	1.01093
1361	1.01065
1362	1.01031
1363	1.00992
1364	1.00949
1365	1.00902
1366	1.00852
1367	1.00801
1368	1.00749
1369	1.00698
1370	1.00649
1371	1.00603
1372	1.00561
1373	1.00524
1374	1.00494
1375	1.0047
1376	1.00454
1377	1.00445
1378	1.00445
1379	1.00451
1380	1.00465
1381	1.00486
1382	1.00514
1383	1.00547
1384	1.00586
1385	1.00629
1386	1.00675
1387	1.00725
1388	1.00776
1389	1.00828
1390	1.00879
1391	1.00928
1392	1.00974
1393	1.01016
1394	1.01053
1395	1.01083
1396	1.01106
1397	1.01122
1398	1.0113
1399	1.0113
1400	1.01122
1401	1.01107
1402	1.01085
1403	1.01057
1404	1.01023
1405	1.00984
1406	1.00941
1407	1.00894
1408	1.00845
1409	1.00795
1410	1.00744
1411	1.00694
1412	1.00647
1413	1.00602
1414	1.00562
1415	1.00526
1416	1.00498
1417	1.00476
1418	1.00461
1419	1.00454
1420	1.00454
1421	1.00462
1422	1.00477
1423	1.00499
1424	1.00527
1425	1.0056
1426	1.00599
1427	1.00642
1428	1.00688
1429	1.00737
1430	1.00787
1431	1.00838
1432	1.00888
1433	1.00935
1434	1.0098
1435	1.0102
1436	1.01055
1437	1.01083
1438	1.01105
1439	1.01119
1440	1.01125
1441	1.01124
1442	1.01115
1443	1.01099
1444	1.01077
1445	1.01048
1446	1.01013
1447	1.00974
1448	1.00931
1449	1.00884
1450	1.00836
1451	1.00786
1452	1.00737
1453	1.00688
1454	1.00641
1455	1.00598
1456	1.0056
1457	1.00526
1458	1.00499
1459	1.00479
1460	1.00465
1461	1.00459
1462	1.00461
1463	1.0047
1464	1.00486
1465	1.00508
1466	1.00537
1467	1.00571
1468	1.00609
1469	1.00652
1470	1.00698
1471	1.00747
1472	1.00796
1473	1.00846
1474	1.00894
1475	1.00941
1476	1.00984
1477	1.01023
1478	1.01056
1479	1.01083
1480	1.01103
1481	1.01116
1482	1.01121
1483	1.01118
1484	1.01109
1485	1.01092
1486	1.01068
1487	1.01039
1488	1.01004
1489	1.00964
1490	1.00921
1491	1.00875
1492	1.00827
1493	1.00778
1494	1.00729
1495	1.00681
1496	1.00636
1497	1.00594
1498	1.00556
1499	1.00524
1500	1.00498
1501	1.00479
1502	1.00467
1503	1.00463
1504	1.00466
1505	1.00476
1506	1.00493
1507	1.00516
1508	1.00546
1509	1.0058
1510	1.00619
1511	1.00663
1512	1.00708
1513	1.00756
1514	1.00805
1515	1.00854
1516	1.00902
1517	1.00947
1518	1.00989
1519	1.01026
1520	1.01058
1521	1.01084
1522	1.01102
1523	1.01113
1524	1.01117
1525	1.01113
1526	1.01102
1527	1.01083
1528	1.01059
1529	1.01028
1530	1.00993
1531	1.00953
1532	1.0091
1533	1.00864
1534	1.00816
1535	1.00767
1536	1.00719
1537	1.00673
1538	1.00629
1539	1.00588
1540	1.00552
1541	1.00522
1542	1.00498
1543	1.0048
1544	1.0047
1545	1.00467
1546	1.00472
1547	1.00483
1548	1.00501
1549	1.00526
1550	1.00556
1551	1.00592
1552	1.00631
1553	1.00674
1554	1.0072
1555	1.00768
1556	1.00816
1557	1.00864
1558	1.00911
1559	1.00955
1560	1.00995
1561	1.01031
1562	1.01061
1563	1.01084
1564	1.01101
1565	1.0111
1566	1.01112
1567	1.01107
1568	1.01094
1569	1.01075
1570	1.01049
1571	1.01018
1572	1.00981
1573	1.00941
1574	1.00898
1575	1.00852
1576	1.00804
1577	1.00757
1578	1.00709
1579	1.00664
1580	1.00621
1581	1.00582
1582	1.00548
1583	1.00519
1584	1.00497
1585	1.00482
1586	1.00473
1587	1.00472
1588	1.00478
1589	1.00491
1590	1.00511
1591	1.00536
1592	1.00568
1593	1.00604
1594	1.00644
1595	1.00687
1596	1.00733
1597	1.0078
1598	1.00828
1599	1.00875
1600	1.0092
1601	1.00963
1602	1.01001
1603	1.01035
1604	1.01063
1605	1.01085
1606	1.01084
1607	1.01107
1608	1.01107
1609	1.01099
1610	1.01085
1611	1.01065
1612	1.01038
1613	1.01006
1614	1.00969
1615	1.00929
1616	1.00886
1617	1.00839
1618	1.00792
1619	1.00746
1620	1.007
1621	1.00656
1622	1.00614
1623	1.00577
1624	1.00545
1625	1.00518
1626	1.00498
1627	1.00485
1628	1.00478
1629	1.00478
1630	1.00486
1631	1.005
1632	1.00521
1633	1.00548
1634	1.0058
1635	1.00616
1636	1.00656
1637	1.00699
1638	1.00745
1639	1.00792
1640	1.00839
1641	1.00885
1642	1.00928
1643	1.00969
1644	1.01006
1645	1.01038
1646	1.01064
1647	1.01083
1648	1.01096
1649	1.01102
1650	1.011
1651	1.01092
1652	1.01077
1653	1.01055
1654	1.01028
1655	1.00995
1656	1.00958
1657	1.00918
1658	1.00875
1659	1.0083
1660	1.00783
1661	1.00738
1662	1.00693
1663	1.00651
1664	1.00611
1665	1.00576
1666	1.00546
1667	1.00521
1668	1.00502
1669	1.00491
1670	1.00486
1671	1.00488
1672	1.00497
1673	1.00512
1674	1.00534
1675	1.00561
1676	1.00593
1677	1.0063
1678	1.0067
1679	1.00713
1680	1.00758
1681	1.00804
1682	1.0085
1683	1.00895
1684	1.00937
1685	1.00976
1686	1.01011
1687	1.01042
1688	1.01066
1689	1.01084
1690	1.01096
1691	1.011
1692	1.01097
1693	1.01088
1694	1.01072
1695	1.0105
1696	1.01022
1697	1.00989
1698	1.00952
1699	1.00911
1700	1.00869
1701	1.00824
1702	1.00779
1703	1.00734
1704	1.00691
1705	1.0065
1706	1.00612
1707	1.00578
1708	1.0055
1709	1.00526
1710	1.00509
1711	1.00499
1712	1.00495
1713	1.00498
1714	1.00507
1715	1.00523
1716	1.00545
1717	1.00573
1718	1.00605
1719	1.00642
1720	1.00681
1721	1.00724
1722	1.00768
1723	1.00813
1724	1.00858
1725	1.00901
1726	1.00942
1727	1.00979
1728	1.01013
1729	1.01041
1730	1.01064
1731	1.0108
1732	1.0109
1733	1.01093
1734	1.01089
1735	1.01079
1736	1.01062
1737	1.01039
1738	1.01011
1739	1.00978
1740	1.00941
1741	1.00901
1742	1.00858
1743	1.00814
1744	1.0077
1745	1.00726
1746	1.00684
1747	1.00644
1748	1.00608
1749	1.00575
1750	1.00548
1751	1.00526
1752	1.0051
1753	1.005
1754	1.00497
1755	1.00501
1756	1.00512
1757	1.00528
1758	1.00551
1759	1.00578
1760	1.00611
1761	1.00647
1762	1.00687
1763	1.00729
1764	1.00773
1765	1.00817
1766	1.00861
1767	1.00903
1768	1.00943
1769	1.00979
1770	1.01012
1771	1.01039
1772	1.0106
1773	1.01076
1774	1.01085
1775	1.01087
1776	1.01082
1777	1.01071
1778	1.01053
1779	1.0103
1780	1.01001
1781	1.00968
1782	1.00931
1783	1.00891
1784	1.00849
1785	1.00805
1786	1.00761
1787	1.00718
1788	1.00677
1789	1.00638
1790	1.00602
1791	1.00571
1792	1.00545
1793	1.00524
1794	1.00509
1795	1.00501
1796	1.00499
1797	1.00504
1798	1.00515
1799	1.00532
1800	1.00555
1801	1.00583
1802	1.00616
1803	1.00653
1804	1.00693
1805	1.00735
1806	1.00778
1807	1.00822
1808	1.00865
1809	1.00907
1810	1.00946
1811	1.00981
1812	1.01012
1813	1.01038
1814	1.01058
1815	1.01072
1816	1.0108
1817	1.01081
1818	1.01075
1819	1.01063
1820	1.01045
1821	1.0102
1822	1.00991
1823	1.00958
1824	1.00921
1825	1.0088
1826	1.00838
1827	1.00795
1828	1.00752
1829	1.00709
1830	1.00669
1831	1.00631
1832	1.00597
1833	1.00566
1834	1.00541
1835	1.00522
1836	1.00509
1837	1.00502
1838	1.00501
1839	1.00508
1840	1.0052
1841	1.00538
1842	1.00562
1843	1.0059
1844	1.00624
1845	1.00661
1846	1.00701
1847	1.00743
1848	1.00786
1849	1.00829
1850	1.00872
1851	1.00912
1852	1.00951
1853	1.00985
1854	1.01015
1855	1.01039
1856	1.01058
1857	1.01071
1858	1.01077
1859	1.01076
1860	1.0107
1861	1.01056
1862	1.01038
1863	1.01013
1864	1.00983
1865	1.0095
1866	1.00912
1867	1.00872
1868	1.0083
1869	1.00787
1870	1.00744
